imgName,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49
5965,-136.8353948,-2739.563761,-122.6089036,-1151.336224,1367.188979,241.9025824,-664.4684445,-1745.575603,-989.6157732,179.9864287,1269.782727,-2285.903359,-212.2649605,-1154.212004,-982.2533171,1449.513864,875.180103,-15.40581785,-755.3522206,-163.6473602,166.8618662,187.3363949,704.2472318,473.4688939,816.197732,402.3450811,0.984896366,457.3901185,-60.53743573,25.08195057,60.16954695,-145.8686433,550.5884102,72.68386401,713.7005347,-605.0221792,17.65454694,57.09131098,198.4343783,549.2360085,-508.8091112,-129.7865023,285.3722764,-103.752421,111.6817828,-99.76551174,242.1661392,125.7244909,-678.3272875,-376.3434512
5966,-1397.923275,-1506.791607,1271.63503,64.38299858,730.9435803,1954.847637,-1347.086128,47.89183047,-342.0726001,1052.800703,587.0446253,-375.2834318,451.5226053,627.07519,-282.9971087,-1070.927517,-532.7992956,389.647062,-1065.933897,1921.62803,752.5573982,-475.932911,298.0489215,127.9932216,-360.7352478,374.7002545,-145.7463791,157.7533772,130.1644648,590.5403532,1311.946789,338.4229605,-174.8620046,62.24279382,310.692497,-233.5872009,-317.5873677,-336.9643094,-152.4905934,-625.0448155,-809.8856565,249.4400771,299.8720339,-873.048788,-422.8708982,-247.6150242,-362.8226968,93.08033424,-69.89378243,252.5388385
5967,-824.9650533,62.40454753,990.0754451,336.3733571,2647.28748,628.7315058,811.0447825,-2649.17278,1179.488622,-727.8352746,-454.0299315,1134.037676,279.1261223,908.7757535,-373.6788088,1801.884405,-1325.605668,-496.3402707,1562.245227,676.6555618,-1372.485757,-1356.31473,-444.9993317,64.31937144,408.6700774,498.6287902,472.1767853,-1322.917839,595.9993637,-198.7100224,-675.2246848,668.6341602,798.3010347,-385.160046,-930.7940354,209.3535025,-1017.62907,-319.9056109,629.8078698,1017.458392,-196.8147511,-7.256290725,946.3705186,178.2400899,365.3844086,130.8772848,-676.5391133,-602.9661988,220.9558679,-219.2991195
5968,946.2993544,-382.1101886,2767.348614,-907.0575445,3091.016122,-1691.679268,-1059.110796,2654.318334,871.6235692,670.5719394,-917.5412358,1145.394967,-717.9897498,-672.6504115,1833.528121,-259.8291026,-138.2488065,-543.9838622,-537.3150085,-691.9326298,-10.49324704,-51.18267223,611.8554851,98.8057257,1086.582825,488.7995847,-556.6488538,-322.9794236,-200.2520259,-433.4836853,31.52329325,-242.10568,-550.859023,-797.7835286,-277.146659,-194.7338036,-134.1059906,207.4865023,-357.8433201,-652.0353494,-459.1771331,-146.7591554,-17.01838089,-368.8064174,-760.005893,-511.524615,-50.20296607,342.2452598,-810.8805148,61.55294136
5970,-2880.807338,1614.919296,-25.97411024,437.7563548,1927.057462,-894.1392276,-399.8319083,1087.906666,68.22652324,-2506.791535,2141.998908,1546.167272,115.2781051,-209.4897258,171.6989968,202.252108,-134.2031418,731.2734145,-951.3673668,1192.820379,-1342.442617,866.7972209,-938.8913034,961.0921037,240.8222616,-1084.706921,-454.3049981,-70.70768345,440.9188651,1058.620276,113.6302399,-1229.485996,302.811135,-574.284515,517.8633257,213.4051015,-526.5675194,-614.7890938,268.3684944,892.083913,75.04958275,250.3344365,244.5325106,-53.7927701,-32.98660848,971.4043089,-133.8320094,953.8113726,-157.1439962,711.1339491
5972,-2499.900511,2513.155348,-1557.536629,-171.0158977,2476.755261,-2389.779359,-1361.262244,812.2457933,-211.3283652,-1545.430983,2027.910669,2280.902792,-510.5383164,-1205.52027,-2520.211859,-501.7711719,-53.40707056,-743.6983476,265.8492842,1389.691309,-367.4196558,832.4577081,811.4897058,778.4411844,-111.3417159,-1391.292787,-51.79799674,-295.7628868,914.3527251,310.5333645,-659.4764023,-940.056352,109.2132592,744.043906,-474.9571796,-304.7231668,-461.8666415,356.8107882,69.61463149,248.3159771,121.1044179,-314.7486307,299.2658023,-27.74961303,-645.7490333,489.3966531,324.6923136,283.4617901,164.1571173,-345.7575538
5971,1338.03913,-1334.596635,-2141.025704,2166.867985,-80.47456951,-224.7653383,-360.8018328,-43.45567483,1098.776059,-699.4595719,-411.6905603,88.29469736,1162.131724,-747.3873095,389.389181,949.7456128,-472.7864254,237.1401207,755.4429507,-742.9701036,1305.050582,138.9725135,117.7776086,342.9829274,-374.2842176,299.7954876,204.0523683,-674.4918643,-635.894322,-346.2689302,-911.8521026,-635.6937213,-242.343097,8.348197143,180.7564958,469.0099901,-427.9982093,-9.23696702,827.6990619,-714.5626846,-213.9659334,526.0688399,-74.64838456,-477.0036966,495.0972142,270.4678646,-739.1225949,191.0410498,679.2864613,234.7772056
5974,-1907.616671,723.3556435,1289.903948,567.7571905,-1506.383696,-627.0265223,849.6222507,-878.2675792,929.8503878,-501.2123092,-546.03987,-1479.248226,1795.481081,1051.49677,404.4561673,98.95425724,-901.6801366,128.086202,-1412.283393,-149.7325421,-707.0185917,832.9575202,-2038.86126,-707.1294332,130.5463952,155.8836292,-29.60996101,10.79472001,-386.9077925,-356.0265403,561.4787477,-410.7442687,48.96681733,100.2338428,69.35207856,718.9039162,-223.3658299,-361.6438639,-424.2003875,-438.9520982,316.1047341,-237.9288277,-238.2532142,106.7072054,174.4459148,-986.6826716,-187.5268585,-289.2300818,563.2040467,-887.3971053
5977,1172.006444,-1238.193031,3439.093623,-388.7256466,2424.105,-695.2826215,-1350.224122,1523.622973,-105.5365984,649.5862478,-1080.960086,-360.0594004,-725.3273258,459.6175953,425.8891422,-711.1483872,-185.6881488,-349.7648281,706.9380956,-476.9324675,568.5101154,570.1236258,1155.002749,153.5095612,339.0536711,-1129.409402,-166.9461097,-36.01549641,337.7566262,361.8667914,1290.875245,-229.1565712,541.9575881,323.6370167,-68.90662205,-790.6661321,423.4021955,-170.6223128,907.422167,-978.5643894,-493.0345268,-77.1195882,11.13280622,174.3550531,-148.6125663,-161.1367801,180.2881023,-72.14839608,-164.1878746,222.0453062
5976,3071.166484,-1778.95796,-1108.876761,2902.051822,279.9673441,-863.3981574,-262.1208631,-68.39236902,-524.7913377,289.7212866,159.9755773,1505.857236,2237.203857,-462.0529398,500.1658643,-1050.265103,302.5916337,57.13888461,782.1355326,-181.581483,349.1226046,206.0298468,-411.5789077,1743.061327,-685.9658933,-19.5095897,856.4868368,-227.355129,-440.9697202,371.342662,170.8569216,-500.9834503,468.1991956,153.6716937,-506.7634469,-944.6938725,687.3233252,-260.6620728,48.04456133,-20.76237713,668.892967,-562.7277999,461.9481593,454.4767583,273.9635703,358.9488322,-220.158463,33.47152853,-261.527934,-364.5517863
5979,-2006.22181,368.713993,1708.453318,934.0211228,-2174.562831,-1732.855435,906.2804969,-553.9874418,104.3954227,-1268.386074,596.4944544,-215.0249725,948.5464409,-347.803863,-464.8401091,-750.1633522,-727.4660343,-926.4443651,-1160.796839,-259.838922,-156.5570854,97.41504077,645.7504136,-239.4722606,-847.7278843,545.2921223,29.27129619,-1068.02025,-138.5696927,-543.7670174,420.4033754,-421.6310224,329.1004509,868.1282911,304.0817812,606.7906683,584.1312297,177.4715738,-282.8359737,-571.1886837,-604.3746664,-552.0375675,-111.1997544,-624.2451539,263.8671601,-864.2350929,-75.79281806,-685.5323664,-208.6496519,452.3960403
5981,-2915.35965,557.0431885,174.373754,-211.2696292,2903.111512,-1118.330435,-53.3407235,-1165.429649,-1017.128747,-606.0759498,268.5549294,482.1499611,-320.251483,1326.070274,-1013.172972,-1163.760429,669.5533806,-717.2836908,1128.307017,-867.6451368,543.9156657,974.870395,-1438.538135,-511.6515732,-579.4788053,-1073.937637,654.1529064,1100.774836,-382.0809027,-291.3853312,713.5151992,-518.0530658,233.1732337,-541.0227624,305.7370227,-682.2643062,-530.0163775,227.3810212,779.9132299,-245.1911998,566.7272301,-1240.158409,100.5864423,55.69412937,604.9950713,270.8756838,-96.1926069,-188.5772337,-715.4316075,104.6282885
5982,-1094.489496,-844.8876865,1442.653271,-683.8943584,-2197.07484,-362.414569,-147.0965457,-459.3558014,859.1570317,-984.2731281,-133.7728534,-6.077713294,698.6622287,-8.911592897,-253.214293,680.0159462,-296.462602,-111.3510988,774.9420122,-826.4780502,855.2086254,-557.680599,291.8448179,-333.9981588,-175.6700448,101.1731367,-63.75010197,-919.7358802,934.3068775,19.02525179,570.345431,346.7209949,94.09164372,-394.202267,-420.3272689,-574.3426041,-378.7044693,-107.7794035,524.0249846,543.7636858,-33.37125211,122.7605419,293.9323917,-584.3146961,1019.483981,755.5329413,-201.3395233,202.0324994,-622.791528,-796.3067976
5983,-3057.277014,2310.135471,1281.423031,10.29039126,-263.6599177,-1281.5808,879.0796681,-840.5877918,155.3504845,85.14214511,1269.899443,-102.0383154,407.1772912,9.427138974,-613.9346161,-1071.056261,61.87939114,-789.2723666,-365.9288881,495.1088053,-1582.488982,380.7847651,-1627.290189,913.4689899,1700.450968,-838.2034779,147.7737265,-374.6840306,-875.4490788,141.1735421,910.7160127,-2133.814285,502.8181743,327.2153428,599.2789268,1940.065722,-1589.974042,-277.8757584,-757.8103545,123.9999548,196.1763703,294.8169284,-600.1158913,-247.8289331,573.1257084,-425.5233962,414.2834425,340.569755,-171.8471376,204.5717004
5984,-2281.698451,1643.530878,1623.141355,414.8830889,-1081.559046,-789.7689541,1191.895343,448.0615858,-70.44535757,-1106.106835,2751.56597,-1265.59641,1188.355675,331.972248,1254.144856,-382.545277,-1244.045926,-422.3328838,-302.2769964,-727.0233054,-374.5199212,465.9818583,262.1548431,-87.65254303,11.65746734,309.6103253,323.1178428,-1028.615045,105.9245102,-719.6841818,-112.6966371,116.4813799,709.4478346,486.0459314,449.8008723,-953.8335302,411.8135348,1134.245783,59.94316615,-450.335482,35.02739291,-557.5999167,519.019579,-10.5388518,-268.6938938,344.1740662,-712.8364735,-1257.616772,-428.6193113,766.1207852
5985,360.2717186,-872.2749047,2470.541036,-230.9483014,281.8714293,695.6267205,-129.6253917,-136.0651153,-100.5165536,127.6620359,1504.524854,432.1083618,693.4263447,-440.3200117,-301.7352706,-814.4637243,-403.0878888,296.8218386,-1429.777352,1694.833873,-674.3433273,-516.2400795,-710.3988682,22.83322799,-587.6572976,1580.828364,-276.0507038,294.7558331,-391.3562984,118.2339787,283.2623855,626.3802826,29.04938835,649.7710843,317.0398329,-1102.903546,96.02566522,-1055.182571,-91.94529637,-303.7552741,12.35779632,263.4420677,-50.46505018,-107.7420844,-630.2015805,-660.7312775,-639.0933292,316.453373,99.00990748,-628.3481846
5986,486.1297129,-537.9626031,-594.7700633,3400.15935,-629.2418155,1254.812588,-477.0270485,476.9846861,-1162.172653,-448.7004592,286.0619133,-50.08492862,-2636.528109,696.0208107,-354.1767161,-203.7521649,-964.3008278,731.1699414,-381.923036,-725.7484854,-976.3807947,-360.6815487,-838.1499252,-1065.015069,93.45896548,-130.7242497,-87.22443875,413.0799361,458.6086179,229.7820455,-152.1473985,-15.16282534,-394.2440999,-598.8391534,122.0302137,-689.4191555,148.3854823,-264.4963929,350.475173,-61.55876932,-786.2712121,-276.6373567,222.7586478,208.9615743,-362.8323319,-671.1494436,370.429922,-457.3280594,-232.3870803,115.8393101
5987,-1967.68616,-822.9501138,-2.608136569,887.2220693,227.6986063,1526.649075,714.2361579,1348.931602,401.0789517,1982.16982,554.110325,1519.261216,-639.8206818,244.6768872,-261.8965,462.9056556,-2.932540401,-2002.289459,-473.7832978,680.1461171,186.7715316,80.37283125,221.4122012,965.3393495,438.0602407,-504.0298657,-264.6542197,1218.863775,-1162.298821,-85.54511721,108.2446862,-994.8239161,-50.70397799,193.2326287,948.4818146,314.5299149,-10.02443267,98.34795804,-648.8146578,-197.1428844,-140.7519625,117.2560248,295.5286634,817.1467844,963.5127015,306.0278385,36.12999518,-418.587993,337.6907253,-159.5236731
5990,181.8885396,-1265.457942,2632.805102,-565.7651773,2893.177386,-292.961851,-1881.313036,1446.090925,136.170047,-312.7799203,-838.6294918,-290.363515,-437.3483171,2101.943126,-1817.865872,-1003.834727,-733.5430987,-21.46635938,-778.4182004,-1378.327041,642.7569509,443.634313,-544.3125608,772.8833294,677.5687012,-321.3705185,-335.4407807,254.9821508,-20.54889961,-124.8995184,-39.8718156,350.7540016,532.8036444,723.4226359,-325.3823671,31.59384753,95.51486159,981.367542,-358.9377633,-114.0370381,-1348.011318,843.2705498,606.8426205,-65.10058182,206.616268,220.9927109,801.6170318,-85.4466347,111.7190613,-615.3080903
5992,2817.1811,999.5048381,-1257.614514,-759.4257297,-1085.78275,-1862.458141,-968.5348706,2505.553202,-135.3500444,-901.4047745,626.4588542,-1124.223251,575.8271375,-832.1706548,-1483.001643,401.7313558,-642.8337329,428.3947466,625.1728384,1170.916227,681.0299838,911.0098778,1417.933399,-55.12018797,-214.0276138,-334.5102825,161.7399571,-381.402103,44.48361117,-389.9227704,305.6321797,1559.95347,199.508798,-67.30295705,778.5621157,826.1486136,-141.7067145,766.0127428,-457.346501,-507.6731357,561.7360556,-249.7306385,592.0539044,1670.744004,-1177.165165,617.049927,273.4382094,-212.3949018,507.4411184,-838.6136831
5993,-3951.867999,3756.639533,479.8329354,-139.9954128,543.239682,-1001.073353,-28.1754014,-1118.305949,743.494979,1231.736925,28.4480622,-580.5442873,589.0827409,521.9278161,470.1031539,610.9494018,1128.924356,-517.4576545,-7.951932979,-217.1817293,-427.7345005,626.8429835,-230.0705777,638.7621138,1192.481881,557.5912659,-1069.076893,-287.5682221,363.3683283,568.1204875,204.6625421,785.3475194,-351.8523551,900.8080363,-744.9513182,-563.3276625,372.147201,804.4898512,-838.2178289,-63.52642367,959.6952547,-478.0824191,-250.8518477,-951.8636013,-787.564755,-271.6526142,196.4924956,-974.6168957,1822.72414,-1417.864737
5997,-544.167303,89.45355158,209.7355475,2158.27637,-1081.737089,-191.2445268,456.3604796,-120.168024,-1903.941118,1588.111594,610.2596984,-551.9842314,-1730.313003,-688.3332876,-291.9745889,-1263.584024,-621.8726641,-2578.728765,424.1323075,-740.6174866,-90.68545557,-853.7724355,-989.9347052,-28.93894005,-148.7358648,552.1562675,-935.5063249,-274.7112772,-77.04158076,54.28211009,139.076864,129.7633786,-176.6943469,15.42364267,-590.692385,518.5090917,-780.8648312,433.3144698,-806.7273883,1123.751333,-425.3030428,-425.4100219,27.41563134,329.7360217,-302.2480013,-340.6672046,-120.2686386,394.9617071,782.1259657,262.0817853
5999,-224.328879,-2577.247096,-75.21160981,-1066.033126,966.9047748,336.7394242,-467.2866207,-1307.450116,4.732701189,-213.5912433,1038.604733,-914.0706665,-1022.566252,-777.3487019,34.25037762,598.7591717,31.72308777,1172.695554,-23.6490298,-975.0633112,-84.46787573,1350.525991,317.9774923,278.5826848,289.8543432,-1242.454427,-259.9559815,739.5283964,-1628.759341,-848.035475,356.6812982,-121.2644051,17.00806704,25.80099807,231.6188885,-509.047193,246.7607188,-281.5374123,609.7108894,153.8807032,-247.4431591,-297.2219676,546.4098748,-351.6236813,487.2188485,410.1616673,-30.46620629,-511.4093188,630.4880939,86.6633318
6000,-2029.662625,271.5092065,-696.3922551,257.3908244,1515.072351,1998.628299,-456.7071651,19.21673567,-535.3986084,420.0334747,-755.0179661,-555.7525747,-2093.20955,1321.878984,-1531.191675,-421.2535334,1104.071545,58.17118697,966.258855,372.7336056,-640.0200347,-740.8965838,-1397.876473,1429.718377,1154.986184,-421.2783395,342.1717231,648.5626945,-272.8333723,422.5688974,-1488.793086,899.8442634,-355.5008061,-758.3853798,-203.3348371,505.9773875,195.496802,984.2210301,-442.6893327,-399.9355698,-10.22322183,-515.5851645,1037.466999,331.9371832,359.8603248,-200.8550739,734.6941017,435.2631777,-113.3698118,79.46363597
6002,-1624.761322,103.7981014,1555.857711,230.3985884,-2193.635814,-1040.822499,852.8169842,-809.3153116,387.9359386,-1357.064074,69.97922022,-723.6873879,1568.830945,499.5169769,-1296.763257,-993.6919832,-1563.273696,-820.7994297,-595.9716913,-383.3796419,395.1012003,613.1995115,-385.703488,206.6760273,-305.4202522,65.38279091,83.64167301,67.03335801,-47.79895089,-284.0918938,-387.5324366,-828.2385252,-198.9776801,432.7580075,304.2589313,-361.0111959,2.223706203,395.3348543,-383.839119,-433.0880778,-9.29976172,-133.2962856,-111.311194,-305.5075142,-263.8957175,-407.9299554,78.06174702,-156.3429253,38.04173591,758.8469519
6005,918.3028021,-1166.825042,-561.9630009,3433.504923,-654.4311495,661.1481621,96.21419926,-388.1544189,-1969.401292,-34.20812729,180.1576913,1171.190404,-553.0347872,1081.471641,-311.8532886,568.3208944,-500.8280963,-178.4204124,-276.1845135,909.8979723,-330.6178869,-690.7152798,514.817617,396.3210679,742.8550011,653.7317483,-33.1759151,454.6940781,971.0288833,448.6299563,-452.3921036,-605.5203547,459.5603751,-375.0395406,-684.8576672,-146.1881527,-506.9102067,1043.475199,-63.26786547,-347.68621,854.0301489,-449.4544033,382.2181742,-1590.512082,1315.377641,-90.87426946,707.3027645,-268.5946706,1268.467724,-48.27606353
6006,-811.8656288,-884.309561,-1033.23224,2218.443814,-875.9278639,26.22379336,-1009.16946,174.8694048,-555.7885762,-472.9544393,-870.0334361,-962.1357224,-1248.57382,150.9387094,140.1939583,89.8682644,-725.2621048,-15.53166977,-78.70521725,1112.55969,951.9656127,-915.3984243,153.4527598,-33.39232877,-553.5799728,-536.4736706,-1315.853032,813.7393374,-908.0733022,771.1604032,289.9643724,342.7310532,944.0445475,-183.3830935,109.7115483,-81.58311471,-180.502425,266.9540759,-38.08288775,-525.7852284,566.0991839,892.8417491,98.70222762,-547.362974,223.9965844,350.4740327,-343.4888157,492.3737674,-856.508464,105.6052614
6007,-1639.233896,1503.302039,658.8255784,-602.7445277,-1469.510211,-1220.267118,-231.5969801,-350.9870735,339.2443698,611.9041016,1726.000915,1798.963604,632.7306468,-552.4587968,-1599.881454,485.8697729,-73.65300224,93.26455496,-1382.307251,225.5391084,745.9422819,-793.6767882,2017.775542,-1384.532194,58.8751589,-785.1866736,-405.6069816,981.2699103,234.2986927,-436.4221416,399.2952205,606.5149155,-637.2058613,234.4812123,483.7731279,968.4457536,-711.2733718,-824.1987794,340.0340985,-484.9692906,-143.5640858,141.8513726,-406.269147,-605.4381274,963.7233484,-399.5652831,-121.0696441,575.4019491,165.0733173,-358.8680312
6010,-2204.82537,1055.321123,1335.865383,441.8541577,-965.3989969,-1567.050885,1148.503984,-1221.037856,113.9919051,-578.9290561,-538.9711708,-161.8674873,1083.719098,-224.3272123,-983.0903937,-950.1916837,-1505.592762,-903.9187733,281.8330035,523.8817358,-354.7688229,1189.822417,25.19575668,-1026.413124,-899.7272359,38.46708429,432.9636181,826.3287987,-581.5785709,1126.187561,-618.808151,167.691411,-569.657022,237.6026759,-171.2350173,-442.8722397,230.6301597,1047.257334,755.7589077,-381.5586405,-101.3358834,714.6501498,131.6420459,-104.6418538,-227.2034439,643.1881921,228.2055285,345.0242532,-923.2929727,133.4131981
6014,-2239.551979,-632.0701316,1135.442313,-546.7228766,-1823.103523,-1108.956987,-306.3523033,-345.8164969,907.4155808,-1066.110101,-929.8527041,-222.8039164,932.7537907,-42.34377417,-559.5986267,200.3381875,-188.745785,-143.415281,-49.20978664,163.1928873,607.7469066,450.0210953,356.7048567,922.5850909,128.389394,445.0552528,440.3518191,297.9761684,242.828538,43.05486304,-623.4952044,-27.90603851,-31.48671321,569.4652919,173.7206857,-701.6707656,-124.8826767,-115.4209357,884.4111311,97.54121848,-674.586599,446.8743059,-582.0807545,165.9875621,-318.5818084,-104.030318,746.1884203,-909.1839294,-223.3845664,-14.68202634
6015,-2176.161255,-303.5741358,2056.554108,521.6738606,-1408.191978,-1093.73178,323.7452738,-887.8915474,868.3201114,-727.2317127,-282.9803981,-758.4732937,472.4979683,-253.197701,-723.1445466,1000.085378,217.7850355,-912.5039158,-138.1323899,780.7198835,-405.6656944,95.40723138,584.3780446,55.14424802,-723.506259,-635.7082514,795.0339556,-285.2650395,795.0432032,758.8354863,324.8689977,-583.741194,17.71036706,157.1902928,540.5892919,-339.1116141,269.0171498,-79.52585067,-533.5266151,-694.0715777,-299.8155118,-228.0162742,73.78211693,-441.9489195,114.6865254,111.8670861,-431.14734,-1261.431359,115.8127057,172.0787713
6016,-2512.722172,2334.500221,1530.385826,873.5338327,-1286.434851,-1671.090155,618.8312343,-53.49409286,160.159453,-1137.808588,2985.457693,115.2852815,639.5023559,-304.5299152,-561.8288543,-1223.046272,-1351.556601,-674.5061478,-710.1689443,-869.0154501,293.7747361,-3.608407132,333.4587118,-293.7588846,2.713909423,845.9458073,692.1093673,-542.2367226,-211.7145548,-746.1760697,467.1239167,1365.591531,263.8900247,-237.0192737,536.4292897,381.0382511,526.8108513,-119.5494879,-122.2705619,-24.14851881,-583.9785561,-273.5368089,265.5200091,-697.9141379,-78.61136605,-1365.182798,-200.0195518,36.34064941,249.1246467,374.1396069
6017,3737.184026,3921.51788,852.038515,-485.2670872,371.1697721,835.9314418,-949.5550488,-1320.313084,1215.441781,10.03576645,-203.2902376,24.86242151,-1190.147225,93.49052576,151.000905,439.7068978,279.9198899,-1593.892046,661.371866,-582.3256541,-1195.30481,-769.9835174,-134.0582076,-732.9574956,108.8813498,-892.3092059,-1388.698009,456.9187147,-802.9562989,-1034.093192,554.0646163,-980.8728953,-994.8267944,1214.889099,-1248.815189,41.69899696,-783.0030647,569.3554878,-341.9379637,686.3850557,190.1896675,272.9173669,228.0652021,-219.2496453,402.9787063,-144.8594174,165.2540756,-773.9256208,-539.6040191,219.0836382
6018,-2012.701747,-2340.845193,203.7401742,-383.0734717,137.401386,245.839481,-361.1611465,-825.8320788,-1688.018008,247.6213215,812.7556597,-1476.36974,-126.4826616,148.5724247,-705.5638987,380.6083631,540.6287165,-823.7945537,359.3604732,136.1753493,361.2194479,-591.743021,-815.2103764,959.3044429,-405.8178319,126.7742782,451.8466151,689.9751782,702.2903891,-485.299858,-18.30991857,-104.7936739,53.83207141,177.6525044,-148.8505019,144.4878052,387.2682497,83.22627545,-387.4782899,-58.62354759,416.9933194,217.9066994,62.55425996,-288.0913606,-361.0567461,216.9232825,-583.4433539,224.4313673,-164.2277736,174.2213092
6019,3006.216547,-1751.257769,-1172.010992,2987.40681,168.2586155,-1239.614539,607.9241072,-168.554723,-678.3797663,934.9001848,630.7427466,234.9918912,2317.768802,-575.1258216,398.0213973,765.5626798,1182.479626,84.75524991,-86.27240682,-380.4933954,-330.0848642,-266.9134215,21.6950149,1307.382623,-763.5048751,-191.0138134,547.4357525,169.6310649,130.5508748,-164.4117158,35.80384421,702.0098179,-414.6705633,467.9641939,-1003.230165,-305.1423579,428.5964114,151.6442973,318.4468013,127.2600145,-645.5412768,-573.4387492,-436.8041342,-202.6117366,-642.6005992,-518.8445829,-159.6256196,218.1113471,705.3457665,-674.0630351
6020,4696.846998,3556.463379,-791.693914,-1000.803704,-728.7754028,-315.7219114,1271.59215,-1652.147487,-307.4346346,-605.5457574,-570.5592576,-1102.76328,-556.8459916,-1007.864383,-287.5100999,-1743.984323,-1447.852367,-1058.257461,645.4491427,-6.512390196,-161.8282141,-976.9833192,-263.2959265,70.01052438,1395.252565,396.7304542,-1720.145689,332.9371059,236.5086706,739.8326233,328.8482928,2.710315256,536.451283,-468.8170277,744.8062886,357.7362417,530.7206719,-24.90049842,776.2152968,-533.8959989,-844.7155153,-222.3912397,-237.6825126,-272.5222436,-105.7498046,183.85615,190.6674831,-46.35095285,569.7648885,316.9953003
6021,-1854.992738,1500.169711,-139.0221524,-731.9941141,87.95087774,3547.515625,525.9933681,2036.959881,-511.9031592,427.6917556,-248.0062715,-520.6710625,1268.579984,746.3549236,288.7737373,968.4200582,83.24917959,385.018353,-1253.062585,-1284.198738,-327.3821232,180.4764225,776.2998509,56.27091046,-973.0971047,125.9631204,-125.5245374,-369.008441,-548.2101286,-1.040540161,-296.3953593,146.7027309,-214.029733,220.3759437,-396.832164,-406.018612,317.9763571,87.75036252,-601.3622263,-29.33902892,-80.90882322,-239.7579468,672.3371955,-31.00813378,251.37616,692.5267509,-349.1850939,453.2374502,-747.9154113,-501.1724999
6022,-1378.216179,2785.328049,-1.284658506,-452.8841794,40.93178703,2926.678016,-1514.47441,1930.463363,1046.502827,-395.6995343,25.61664654,-758.5880187,952.7140947,-327.8964812,-663.4508926,-1126.33977,-452.7160183,445.5397448,-790.4581283,639.4569711,237.6159481,-358.607786,508.638269,775.9458238,-338.8555599,1229.962857,1423.937271,355.5694595,-115.4278455,-135.4318456,-130.8404618,434.9380864,566.5343863,-336.4312254,-854.7198322,-302.976154,-780.9356399,-358.1879123,628.9924552,-141.6718595,36.73774276,314.0658617,405.2753952,-236.0366568,-374.3714539,-87.57910829,-43.4379371,441.1474897,97.69439025,-161.0483713
6023,-1839.530859,-1664.260415,-609.6874456,1028.695788,-16.88667984,162.479736,50.95990423,532.83731,-1306.328571,-189.3674672,-335.1973015,25.45901625,-224.2154333,-752.5747882,667.1484473,221.9434698,92.80633466,354.2523902,-419.1861084,-1379.456287,250.7284669,1155.873391,376.373631,-535.6225456,-1050.024552,-703.1402717,-116.4395505,-856.9196552,469.3745537,28.42582747,291.3962605,149.8369242,-324.9219717,-34.10143651,471.4805959,265.5899602,343.672966,180.5964729,-314.9526009,437.8967127,-225.4139697,262.2634066,741.2621472,-612.531915,170.6603183,195.066559,-350.1256635,344.4579889,-179.9991918,179.8386414
6024,1749.411594,-1254.952493,-1373.160947,2677.5,-1.299646059,1171.312273,-1437.046934,-130.9322796,340.2066605,-929.1161613,-296.7188116,1143.05144,-149.42892,52.39338558,1124.266526,487.4995032,-89.99410732,1762.787223,-69.33890806,-20.91405973,230.8423016,-205.8356523,677.8867164,-534.3269,65.43235264,44.86195816,676.8417294,848.6311959,94.04051155,-30.09090362,-188.9155498,-320.9979476,306.5233135,450.6849326,299.2755562,967.1017404,-857.9118321,775.3072338,658.2747673,46.04465008,202.7915674,372.9607135,-688.9381489,-362.4295806,48.59404617,485.2596498,119.2980369,-209.7199955,19.09184388,-425.0180406
6025,-774.4609625,-2426.456254,-664.9245587,-1230.510431,36.95031034,775.4304295,202.7519645,-1333.443336,321.5769152,593.2583657,121.3837713,402.7100545,-982.4077571,-311.4693818,-370.8622523,424.2000464,-375.4524249,-55.57438839,584.0137679,-669.6203268,48.57679623,976.5472526,267.8728625,-47.38959085,-67.07638296,-540.410695,-292.8389075,1257.562241,-1026.280683,-435.7475882,-258.7972694,248.6666336,-173.2180663,422.41032,793.1815209,-836.7898637,-460.8808763,-1086.315073,3.764301042,697.1986566,36.32712384,-743.7376122,-168.666775,-629.0717753,302.2354247,-321.1595924,-173.3865061,-19.87676345,393.4717438,-427.4997493
6027,-1730.784838,378.2509567,-1020.837778,-678.0458795,-1914.9159,15.84584287,5.602404213,1134.338087,-220.0840092,-153.268109,-690.8004102,423.1671421,838.7854537,-1124.906198,429.7479733,-636.3783413,721.1048465,-51.35135432,-939.444884,42.70359533,225.6272415,597.4123564,346.5584109,-249.4281915,226.2133763,47.04090851,557.2646372,-207.1111028,807.4136425,-662.9238595,-300.6548999,-754.8771128,190.7760565,-1351.517197,-551.3845604,693.2636051,1974.673074,589.5194961,217.6360514,18.33328542,-564.3854304,-242.7461183,111.6857903,517.2086372,660.2052617,226.5536704,488.2167266,70.7526195,163.929183,129.4838445
